OBJECTID,SHAPE,inci_id,date_occu,address,description,type,X_Coord,Y_Coord,category,NIBRS_Code
9302,Point,20200520198,5/20/2020 9:33:08 PM,6100 TOWNSEND RD,Trespass of Real Property,Group B,1779960.682945,881324.0144,Group B,90J
9307,Point,20200521008,5/20/2020 10:00:00 PM,2100 W MEADOWVIEW RD,Trespass of Real Property,Group B,1752729.64543,836391.714403,Group B,90J
9327,Point,20200521145,5/21/2020 2:26:23 PM,4100 SPRING GARDEN ST,Trespass of Real Property,Group B,1743740.43595,844046.095468,Group B,90J
9368,Point,20200522083,5/22/2020 9:15:00 AM,4300 BIG TREE WAY,Trespass of Real Property,Group B,1737232.906118,841013.094204,Group B,90J
9369,Point,20200522114,5/22/2020 9:21:00 AM,4300 BIG TREE WAY,Trespass of Real Property,Group B,1737232.906118,841013.094204,Group B,90J
9371,Point,20200522109,5/22/2020 10:06:02 AM,2100 W MEADOWVIEW RD,Trespass of Real Property,Group B,1752729.64543,836391.714403,Group B,90J
9383,Point,20200522236,5/22/2020 5:10:00 PM,1600 RANKIN RD,Trespass of Real Property,Group B,1774757.472009,865329.828005,Group B,90J
9402,Point,20200523031,5/23/2020 6:37:56 AM,3900 W MARKET ST,Trespass of Real Property,Group B,1748399.510958,845419.982198,Group B,90J
9437,Point,20200524006,5/24/2020 12:01:01 AM,2800 S ELM-EUGENE ST,Trespass of Real Property,Group B,1765975.58565,834138.999058,Group B,90J
9442,Point,20200524026,5/24/2020 2:49:25 AM,2400 E MARKET ST,Trespass of Real Property,Group B,1776486.460009,847660.159823,Group B,90J
9443,Point,20200524028,5/24/2020 3:09:25 AM,1100 SUMMIT AV,Trespass of Real Property,Group B,1771235.189917,852078.225135,Group B,90J
9462,Point,20200524201,5/24/2020 8:26:12 PM,2200 PHILLIPS AV,Trespass of Real Property,Group B,1778675.677024,855052.261836,Group B,90J
9466,Point,20200524221,5/24/2020 10:58:54 PM,3100 YANCEYVILLE ST,Trespass of Real Property,Group B,1770971.411228,861048.723188,Group B,90J
9472,Point,20200525044,5/25/2020 8:40:19 AM,2100 W MEADOWVIEW RD,Trespass of Real Property,Group B,1752729.64543,836391.714403,Group B,90J
9473,Point,20200525051,5/25/2020 10:09:30 AM,1700 MCKNIGHT MILL RD,Trespass of Real Property,Group B,1775549.213504,862660.89595,Group B,90J
82,Point,20191130016,11/30/2019 12:43:26 AM,3500 BURLINGTON RD,All Other Offenses,Group B,1783560.936173,850885.796628,Group B,90Z
157,Point,20200311205,12/1/2019 3:05:00 PM,1100 GLENDALE DR,All Other Offenses,Group B,1757036.201223,823103.2514,Group B,90Z
182,Point,20191202202,12/2/2019,2100 SHELDON RD,All Other Offenses,Group B,1773112.174017,870597.506934,Group B,90Z
203,Point,20191202217,12/2/2019 3:40:00 PM,2400 S HOLDEN RD,All Other Offenses,Group B,1748686.68157,833083.469213,Group B,90Z
204,Point,20191203135,12/2/2019 4:00:00 PM,800 N JOSEPHINE BOYD ST,All Other Offenses,Group B,1759726.819557,849741.170957,Group B,90Z
219,Point,20191203181,12/3/2019,800 GRANITE ST,All Other Offenses,Group B,1757269.856021,843744.310754,Group B,90Z
303,Point,20191204249,12/4/2019 8:45:20 PM,800 PEARSON ST,All Other Offenses,Group B,1768336.180679,843377.6243,Group B,90Z
342,Point,20191206034,12/5/2019 6:15:00 PM,5600 W FRIENDLY AV,All Other Offenses,Group B,1738394.977357,852589.646293,Group B,90Z
427,Point,20191209104,12/7/2019 1:00:00 AM,4700 LAWNDALE DR,All Other Offenses,Group B,1754006.493441,870866.107354,Group B,90Z
570,Point,20191218147,12/9/2019 2:44:00 PM,800 CYPRESS ST,All Other Offenses,Group B,1769344.185519,850023.425993,Group B,90Z
614,Point,20191210124,12/10/2019 11:21:04 AM,1700 PHILLIPS AV,All Other Offenses,Group B,1774981.677027,855814.246262,Group B,90Z
617,Point,20191210187,12/10/2019 2:00:00 PM,500 JULIAN ST,All Other Offenses,Group B,1767946.153566,841750.131199,Group B,90Z
623,Point,20191211105,12/10/2019 4:00:00 PM,800 N JOSEPHINE BOYD ST,All Other Offenses,Group B,1759726.819557,849741.170957,Group B,90Z
680,Point,20191211278,12/11/2019 9:00:00 PM,6400 OLD OAK RIDGE RD,All Other Offenses,Group B,1724156.468292,866685.512079,Group B,90Z
684,Point,20191212112,12/12/2019,200 S GREENE ST,All Other Offenses,Group B,1766041.089721,845861.314057,Group B,90Z
686,Point,20191212095,12/12/2019,800 GREENHAVEN DR,All Other Offenses,Group B,1759192.844665,828524.972553,Group B,90Z
769,Point,20191220061,12/13/2019 11:00:00 PM,1200 LANADA RD,All Other Offenses,Group B,1735829.729123,839818.04294,Group B,90Z
787,Point,20191214111,12/14/2019 10:40:00 AM,800 W BESSEMER AV,All Other Offenses,Group B,1764005.072038,851364.953503,Group B,90Z
821,Point,20200110117,12/15/2019,800 E BRAGG ST,All Other Offenses,Group B,1769250.593912,842921.217999,Group B,90Z
897,Point,20191216153,12/16/2019 11:46:01 AM,800 BELLEVUE ST/E MCCULLOCH ST,All Other Offenses,Group B,1767275.332607,841797.857021,Group B,90Z
952,Point,20191217078,12/17/2019 9:00:00 AM,0 CARDWELL PT,All Other Offenses,Group B,1730517.846227,831778.008838,Group B,90Z
999,Point,20191218015,12/18/2019 1:14:00 AM,2900 HAMDEN DR,All Other Offenses,Group B,1766949.341146,862696.344751,Group B,90Z
1052,Point,20191219001,12/18/2019 11:36:11 PM,1700 FAIRFAX RD,All Other Offenses,Group B,1741886.358012,836983.281942,Group B,90Z
1089,Point,20191219253,12/19/2019 6:38:00 PM,0 WOODSTREAM LN,All Other Offenses,Group B,1728898.857966,852376.276301,Group B,90Z
1226,Point,20191221218,12/21/2019 8:35:57 PM,1000 N ELM ST,All Other Offenses,Group B,1766812.414586,851188.031695,Group B,90Z
1312,Point,20191223186,12/23/2019 5:05:00 PM,2200 FLEMING RD,All Other Offenses,Group B,1732943.175442,865858.646528,Group B,90Z
1334,Point,20191224022,12/24/2019 2:07:59 AM,2400 FREEMAN MILL RD,All Other Offenses,Group B,1759438.05224,836135.664075,Group B,90Z
1377,Point,20200304116,12/25/2019,200 S GREENE ST,All Other Offenses,Group B,1766041.089721,845861.314057,Group B,90Z
1404,Point,20191230213,12/25/2019 9:03:00 PM,400 N CEDAR ST,All Other Offenses,Group B,1764119.854125,847536.157429,Group B,90Z
1437,Point,20191226130,12/26/2019 5:06:39 PM,2800 HOLMES RD,All Other Offenses,Group B,1774344.608067,859915.867484,Group B,90Z
1449,Point,20200105029,12/27/2019,800 GREENHAVEN DR,All Other Offenses,Group B,1759192.844665,828524.972553,Group B,90Z
1454,Point,20191227046,12/27/2019 8:18:40 AM,4500 W MARKET ST,All Other Offenses,Group B,1746918.734858,845123.39195,Group B,90Z
1502,Point,20191229016,12/28/2019,2400 W FRIENDLY AV,All Other Offenses,Group B,1755540.878275,849258.837847,Group B,90Z
1548,Point,20191229083,12/28/2019 8:30:00 PM,3000 DARDEN RD,All Other Offenses,Group B,1750270.65632,828880.991802,Group B,90Z
1555,Point,20191228204,12/28/2019 10:31:25 PM,2100 MITCHELL AV,All Other Offenses,Group B,1771819.431693,870247.335135,Group B,90Z
1559,Point,20191229009,12/28/2019 11:22:00 PM,400 E WENDOVER AV/N CHURCH ST,All Other Offenses,Group B,1768207.336112,851724.171516,Group B,90Z
1575,Point,20191229050,12/29/2019 5:26:25 AM,2100 PYRAMIDS VILLAGE BLVD,All Other Offenses,Group B,1777220.226829,860392.211587,Group B,90Z
1576,Point,20191229054,12/29/2019 7:15:00 AM,2700 MCCONNELL RD,All Other Offenses,Group B,1777837.070545,842643.641473,Group B,90Z
1765,Point,20200229048,1/1/2020 12:00:00 PM,5600 W MARKET ST,All Other Offenses,Group B,1736688.639818,847758.315279,Group B,90Z
1789,Point,20200102210,1/2/2020,200 S GREENE ST,All Other Offenses,Group B,1766041.089721,845861.314057,Group B,90Z
1837,Point,20200102212,1/2/2020 6:05:54 PM,1600 LURAY DR,All Other Offenses,Group B,1762717.405047,838975.134004,Group B,90Z
1983,Point,20200106169,1/6/2020,200 S GREENE ST,All Other Offenses,Group B,1766041.089721,845861.314057,Group B,90Z
2072,Point,20200107179,1/7/2020 6:00:57 AM,700 W FLORIDA ST,All Other Offenses,Group B,1762987.318281,838797.28661,Group B,90Z
2138,Point,20200108104,1/8/2020 10:58:46 AM,300 W GATE CITY BLVD,All Other Offenses,Group B,1764870.147499,843410.748606,Group B,90Z
2164,Point,20200109084,1/8/2020 4:58:15 PM,3100 N ELM ST,All Other Offenses,Group B,1765600.24942,863398.941171,Group B,90Z
2218,Point,20200109207,1/9/2020 4:27:15 PM,4100 PETERSON AV,All Other Offenses,Group B,1781298.652315,852646.744586,Group B,90Z
2239,Point,20200320138,1/10/2020,6200 NILE PL,All Other Offenses,Group B,1732398.820205,846612.984944,Group B,90Z
2296,Point,20200111131,1/11/2020,3200 N O HENRY BLVD,All Other Offenses,Group B,1777813.068557,862804.357042,Group B,90Z
2315,Point,20200111117,1/11/2020 11:32:00 AM,4200 PARKER ST,All Other Offenses,Group B,1783364.592716,851335.761265,Group B,90Z
2326,Point,20200111150,1/11/2020 2:41:00 PM,3200 N O HENRY BLVD,All Other Offenses,Group B,1777813.068557,862804.357042,Group B,90Z
2426,Point,20200113223,1/13/2020 1:00:00 PM,2600 STRATFORD DR,All Other Offenses,Group B,1754845.835585,858601.72736,Group B,90Z
2508,Point,20200116276,1/14/2020 5:50:00 PM,700 N EUGENE ST,All Other Offenses,Group B,1765499.468633,848997.616649,Group B,90Z
2512,Point,20200114237,1/14/2020 6:54:42 PM,600 MARTIN LUTHER KING JR DR,All Other Offenses,Group B,1767794.201852,842502.465846,Group B,90Z
2538,Point,20200116234,1/15/2020 8:00:00 AM,1600 PHILLIPS AV,All Other Offenses,Group B,1774456.855005,855855.790822,Group B,90Z
2590,Point,20200116335,1/16/2020,0 TUCKER ST/MEADOW ST,All Other Offenses,Group B,1774180.707074,852070.884393,Group B,90Z
2751,Point,20200119041,1/19/2020 6:01:00 AM,3300 W FRIENDLY AV,All Other Offenses,Group B,1753190.315927,850716.389808,Group B,90Z
2758,Point,20200119109,1/19/2020 11:30:00 AM,1600 HIGHWOODS BLVD,All Other Offenses,Group B,1740354.922162,861071.009607,Group B,90Z
2791,Point,20200121118,1/19/2020 10:25:00 PM,3200 S HOLDEN RD,All Other Offenses,Group B,1749582.536604,828082.126763,Group B,90Z
2830,Point,20200202219,1/20/2020 6:00:00 PM,1200 N ELM ST,All Other Offenses,Group B,1766899.531424,852280.495155,Group B,90Z
2922,Point,20200122172,1/22/2020 3:04:02 PM,200 S EUGENE ST,All Other Offenses,Group B,1765358.792619,845919.379508,Group B,90Z
2955,Point,20200201174,1/23/2020 3:00:00 AM,400 BERRYMAN ST,All Other Offenses,Group B,1765733.9775,865300.98876,Group B,90Z
2966,Point,20200123160,1/23/2020 1:30:00 PM,2900 W FLORIDA ST,All Other Offenses,Group B,1752068.839773,839213.387118,Group B,90Z
2975,Point,20200123185,1/23/2020 3:26:00 PM,800 GOLDSBORO ST,All Other Offenses,Group B,1775613.720053,849044.278507,Group B,90Z
3054,Point,20200125074,1/25/2020 11:20:44 AM,2400 LEES CHAPEL RD,All Other Offenses,Group B,1776420.356522,872767.507516,Group B,90Z
3181,Point,20200127250,1/27/2020 7:29:00 PM,2300 APACHE ST,All Other Offenses,Group B,1776634.320022,845316.641216,Group B,90Z
3359,Point,20200131145,1/30/2020 10:00:00 PM,4100 BECKFORD DR,All Other Offenses,Group B,1745030.247185,836696.465117,Group B,90Z
3421,Point,20200516044,2/1/2020,5900 W FRIENDLY AV,All Other Offenses,Group B,1737075.836941,852842.831487,Group B,90Z
3424,Point,20200201028,2/1/2020 12:01:00 AM,700 NORTHRIDGE ST,All Other Offenses,Group B,1754109.205267,844292.140393,Group B,90Z
3429,Point,20200311151,2/1/2020 9:20:00 AM,1100 GLENDALE DR,All Other Offenses,Group B,1757036.201223,823103.2514,Group B,90Z
3465,Point,20200205313,2/2/2020,1600 LOVETT ST,All Other Offenses,Group B,1758922.093291,836745.534356,Group B,90Z
3466,Point,20200216164,2/2/2020,3800 OVERLAND HTS,All Other Offenses,Group B,1747700.618328,836027.199136,Group B,90Z
3520,Point,20200212178,2/3/2020 8:00:00 AM,200 S GREENE ST,All Other Offenses,Group B,1766041.089721,845861.314057,Group B,90Z
3550,Point,20200203202,2/3/2020 4:30:00 PM,500 W MARKET ST,All Other Offenses,Group B,1764681.92125,846349.764039,Group B,90Z
3580,Point,20200204111,2/4/2020 4:50:00 AM,3500 LYNHAVEN DR,All Other Offenses,Group B,1761107.826516,830476.484,Group B,90Z
3623,Point,20200204299,2/4/2020 9:45:04 PM,2000 W CONE BLVD,All Other Offenses,Group B,1757870.473843,859655.266967,Group B,90Z
3671,Point,20200205282,2/5/2020 8:02:52 PM,1600 PLEASANT RIDGE RD,All Other Offenses,Group B,1718634.408527,867492.242896,Group B,90Z
3677,Point,20200205323,2/5/2020 9:57:13 PM,500 CREEK RIDGE RD,All Other Offenses,Group B,1762551.22343,830898.243401,Group B,90Z
3683,Point,20200206025,2/6/2020 4:14:45 AM,2400 NEW ORLEANS ST,All Other Offenses,Group B,1762295.568283,834685.597314,Group B,90Z
3690,Point,20200210059,2/6/2020 9:22:00 AM,1200 LINCOLN ST,All Other Offenses,Group B,1773796.855714,841888.561604,Group B,90Z
3701,Point,20200206178,2/6/2020 4:28:00 PM,200 WILLOUGHBY BLVD,All Other Offenses,Group B,1764445.327681,859847.297782,Group B,90Z
3702,Point,20200206210,2/6/2020 4:30:26 PM,300 W WENDOVER AV,All Other Offenses,Group B,1766089.760188,851942.815314,Group B,90Z
3774,Point,20200207339,2/7/2020 10:59:17 PM,700 N ENGLISH ST,All Other Offenses,Group B,1776413.429237,851120.459357,Group B,90Z
3819,Point,20200208166,2/8/2020 4:57:00 PM,2900 RANDLEMAN RD,All Other Offenses,Group B,1762125.264131,826174.878692,Group B,90Z
3888,Point,20200209202,2/9/2020 8:51:57 PM,1700 MCKNIGHT MILL RD,All Other Offenses,Group B,1775549.213504,862660.89595,Group B,90Z
3891,Point,20200210140,2/9/2020 9:18:00 PM,3400 KIRBY DR,All Other Offenses,Group B,1752434.503226,849302.572815,Group B,90Z
3934,Point,20200210218,2/10/2020 6:23:00 PM,1600 RANDOLPH AV,All Other Offenses,Group B,1767904.811426,838225.581525,Group B,90Z
3946,Point,20200213172,2/11/2020,200 E SENECA RD,All Other Offenses,Group B,1767160.763747,833077.391356,Group B,90Z
4042,Point,20200212239,2/12/2020 3:40:00 PM,5500 W MARKET ST,All Other Offenses,Group B,1737555.496228,847092.121672,Group B,90Z
4097,Point,20200213272,2/13/2020 3:00:00 PM,5800 W FRIENDLY AV,All Other Offenses,Group B,1737343.25322,852794.226668,Group B,90Z
4129,Point,20200214034,2/14/2020 12:47:00 AM,700 INTEGRITY OAKS DR,All Other Offenses,Group B,1774440.507957,844299.365048,Group B,90Z
4150,Point,20200214168,2/14/2020 12:55:00 PM,200 ALMA PINNIX DR,All Other Offenses,Group B,1767369.66838,859213.891045,Group B,90Z
4327,Point,20200420056,2/17/2020 10:32:12 AM,200 S GREEN ST,All Other Offenses,Group B,1702091.573301,803521.852679,Group B,90Z
4428,Point,20200225048,2/19/2020 8:00:13 AM,700 WALTER REED DR,All Other Offenses,Group B,1756692.565998,849937.289623,Group B,90Z
4456,Point,20200220134,2/19/2020 3:49:00 PM,1200 LINCOLN ST,All Other Offenses,Group B,1773796.855714,841888.561604,Group B,90Z
4470,Point,20200219319,2/19/2020 8:39:11 PM,5300 FOX COVE LN,All Other Offenses,Group B,1731606.56423,827263.109852,Group B,90Z
4558,Point,20200221137,2/21/2020 12:00:00 PM,300 S ELM ST,All Other Offenses,Group B,1702120.439693,803484.688879,Group B,90Z
4717,Point,20200225138,2/24/2020 9:30:00 AM,300 BURLINGATE DR,All Other Offenses,Group B,1744576.035256,846584.217704,Group B,90Z
4752,Point,20200225144,2/24/2020 4:07:00 PM,1100 GLENDALE DR,All Other Offenses,Group B,1757036.201223,823103.2514,Group B,90Z
4786,Point,20200225072,2/25/2020 9:59:23 AM,6000 LANDMARK CENTER BLVD,All Other Offenses,Group B,1736828.787038,838832.776995,Group B,90Z
4793,Point,20200225162,2/25/2020 11:30:38 AM,500 S ELM ST,All Other Offenses,Group B,1702319.509997,802148.211189,Group B,90Z
4822,Point,20200225243,2/25/2020 8:10:35 PM,2300 S ELM-EUGENE ST,All Other Offenses,Group B,1765974.533074,836160.56496,Group B,90Z
4879,Point,20200226300,2/26/2020 8:14:28 PM,4800 REDLAND CT,All Other Offenses,Group B,1797526.431456,842805.604457,Group B,90Z
4898,Point,20200313171,2/27/2020,1300 CALDWELL ST,All Other Offenses,Group B,1767569.985244,839255.705341,Group B,90Z
4981,Point,20200228282,2/28/2020 3:31:00 PM,4700 CABOT DR,All Other Offenses,Group B,1739267.782959,831115.687991,Group B,90Z
5081,Point,20200509086,3/1/2020 8:00:00 AM,500 MEMPHIS ST,All Other Offenses,Group B,1761538.646807,834088.035312,Group B,90Z
5099,Point,20200301086,3/1/2020 2:20:00 PM,1600 HUFFINE MILL RD,All Other Offenses,Group B,1785132.197914,854887.027072,Group B,90Z
5138,Point,20200302139,3/2/2020 10:00:00 AM,900 SUNSET DR,All Other Offenses,Group B,1697207.056717,807901.308966,Group B,90Z
5194,Point,20200316073,3/3/2020 12:00:00 PM,1500 SPRY ST,All Other Offenses,Group B,1773932.854109,863333.732929,Group B,90Z
5198,Point,20200303151,3/3/2020 12:35:00 PM,3000 W GATE CITY BLVD,All Other Offenses,Group B,1752952.496316,837590.817257,Group B,90Z
5217,Point,20200303238,3/3/2020 5:46:15 PM,100 FLEMINGFIELD RD,All Other Offenses,Group B,1790269.601078,851392.743252,Group B,90Z
5262,Point,20200304208,3/4/2020 1:53:00 PM,1600 PINECROFT RD,All Other Offenses,Group B,1750594.076452,837624.990815,Group B,90Z
5321,Point,20200305120,3/5/2020 11:41:00 AM,4000 MOUNTAINRIDGE DR,All Other Offenses,Group B,1781664.650404,846741.627269,Group B,90Z
5400,Point,20200306256,3/6/2020 5:23:00 PM,400 N DUDLEY ST,All Other Offenses,Group B,1769920.78262,847341.73927,Group B,90Z
5462,Point,20200307222,3/7/2020 8:05:09 PM,2700 RING RD,All Other Offenses,Group B,1776311.08999,859120.230028,Group B,90Z
5473,Point,20200308141,3/8/2020 3:03:00 AM,200 BRIDFORD DOWNS DR,All Other Offenses,Group B,1735511.64932,837229.27346,Group B,90Z
5539,Point,20200309089,3/9/2020 9:45:00 AM,900 SUMMIT AV,All Other Offenses,Group B,1770282.57519,850269.538812,Group B,90Z
5550,Point,20200311206,3/9/2020 1:50:00 PM,1100 GLENDALE DR,All Other Offenses,Group B,1757036.201223,823103.2514,Group B,90Z
5559,Point,20200310079,3/9/2020 4:10:00 PM,2300 JULIET PL,All Other Offenses,Group B,1754886.680535,828154.752089,Group B,90Z
5599,Point,20200311014,3/10/2020 8:30:00 AM,3900 BURLINGTON RD,All Other Offenses,Group B,1788350.740235,851130.294153,Group B,90Z
5605,Point,20200310069,3/10/2020 9:43:00 AM,1200 LINCOLN ST,All Other Offenses,Group B,1773796.855714,841888.561604,Group B,90Z
5607,Point,20200310262,3/10/2020 10:30:00 AM,7600 CANOE RD,All Other Offenses,Group B,1718173.235633,854936.880718,Group B,90Z
5611,Point,20200310149,3/10/2020 12:00:00 PM,800 N JOSEPHINE BOYD ST,All Other Offenses,Group B,1759726.819557,849741.170957,Group B,90Z
5668,Point,20200311174,3/11/2020 1:20:00 PM,2700 PINECROFT RD,All Other Offenses,Group B,1751801.434243,828824.450602,Group B,90Z
5724,Point,20200312053,3/12/2020 6:26:30 AM,3900 WINTERGARDEN LN,All Other Offenses,Group B,1746830.960662,832002.653892,Group B,90Z
5731,Point,20200313086,3/12/2020 11:00:00 AM,400 FRIENDWAY RD,All Other Offenses,Group B,1732797.79345,849886.291804,Group B,90Z
5770,Point,20200313017,3/12/2020 11:30:00 PM,2400 VEASLEY ST,All Other Offenses,Group B,1750336.822768,831946.975348,Group B,90Z
5776,Point,20200313030,3/13/2020 3:40:00 AM,4300 BIG TREE WAY,All Other Offenses,Group B,1737232.906118,841013.094204,Group B,90Z
5788,Point,20200313104,3/13/2020 10:30:00 AM,4600 W MARKET ST,All Other Offenses,Group B,1745326.504431,845576.33795,Group B,90Z
5791,Point,20200313112,3/13/2020 10:48:01 AM,2500 SPRUCE ST,All Other Offenses,Group B,1769656.674586,858953.35425,Group B,90Z
6042,Point,20200318026,3/18/2020 3:08:06 AM,200 N EUGENE ST,All Other Offenses,Group B,1765381.972523,846682.758462,Group B,90Z
6046,Point,20200318051,3/18/2020 9:15:00 AM,1000 SUMMIT AV,All Other Offenses,Group B,1770592.400569,850903.252763,Group B,90Z
6061,Point,20200319018,3/18/2020 5:00:00 PM,600 SYKES AV,All Other Offenses,Group B,1779275.194782,850710.336343,Group B,90Z
6062,Point,20200320045,3/18/2020 5:00:00 PM,1600 WILLOMORE ST,All Other Offenses,Group B,1759447.017217,837745.7834,Group B,90Z
6154,Point,20200320093,3/20/2020 12:45:00 PM,3800 N CHURCH ST,All Other Offenses,Group B,1766862.93284,867941.787022,Group B,90Z
6248,Point,20200321158,3/21/2020 8:10:42 PM,3300 GAR PL,All Other Offenses,Group B,1755222.400061,828087.496781,Group B,90Z
